PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,100000000.0,cells/ml
Initial concentration of phage,P,1000000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,100000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,0.4876847267150879,s
Volume of the system,1e-05,ml
Number of iterations,50000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients
---
0.0,10000.0,1000.0,0.0,0.0,1000.0000000000001
0.00038333333333333334,9994.0,995.0,6.0,0.0,999.1851851851859
0.0007666666666666667,9989.0,990.0,11.0,0.0,998.2222222222236
0.0011500000000000002,9982.0,983.0,18.0,0.0,997.4074074074094
0.0015333333333333334,9976.0,977.0,24.0,0.0,996.8148148148173
0.001916666666666667,9971.0,973.0,28.0,0.0,996.2962962962991
0.0023000000000000004,9965.0,970.0,34.0,0.0,995.703703703707
0.002683333333333334,9959.0,965.0,39.0,0.0,995.2592592592629
0.0030666666666666668,9952.0,958.0,46.0,0.0,994.4444444444487
0.00345,9948.0,954.0,50.0,0.0,994.0740740740786
0.0038333333333333336,9944.0,951.0,53.0,0.0,993.6296296296345
0.004216666666666666,9936.0,943.0,61.0,0.0,993.2592592592644
0.004599999999999999,9930.0,938.0,66.0,0.0,992.9629629629683
0.004983333333333332,9925.0,935.0,70.0,0.0,992.5185185185242
0.005366666666666666,9919.0,930.0,76.0,0.0,991.70370370371
0.00575,9914.0,926.0,81.0,0.0,991.1111111111178
0.0061333333333333335,9908.0,921.0,86.0,0.0,990.8148148148217
0.006516666666666667,9905.0,920.0,89.0,0.0,990.2962962963036
0.006900000000000001,9902.0,919.0,92.0,0.0,989.6296296296374
0.007283333333333334,9896.0,914.0,98.0,0.0,988.9629629629712
0.007666666666666668,9888.0,906.0,106.0,0.0,988.074074074083
0.008050000000000002,9881.0,899.0,113.0,0.0,987.8518518518609
0.008433333333333336,9875.0,896.0,118.0,0.0,986.8148148148247
0.008816666666666669,9871.0,893.0,122.0,0.0,986.1481481481585
0.009200000000000003,9861.0,889.0,127.0,0.0,985.4814814814923
0.009583333333333336,9853.0,883.0,134.0,0.0,984.8148148148261
0.00996666666666667,9850.0,880.0,137.0,0.0,984.0000000000119
0.010350000000000003,9846.0,876.0,141.0,0.0,983.6296296296418
0.010733333333333338,9841.0,873.0,144.0,0.0,983.1111111111237
0.01111666666666667,9835.0,867.0,150.0,0.0,982.4444444444575
0.011500000000000005,9830.0,865.0,154.0,0.0,981.7037037037173
0.011883333333333338,9828.0,864.0,156.0,0.0,981.1851851851992
0.012266666666666672,9821.0,858.0,162.0,0.0,980.7407407407551
0.012650000000000005,9817.0,857.0,165.0,0.0,980.592592592607
0.01303333333333334,9811.0,851.0,171.0,0.0,980.0740740740889
0.013416666666666672,9809.0,851.0,173.0,0.0,979.4814814814968
0.013800000000000007,9805.0,847.0,177.0,0.0,978.6666666666825
0.014183333333333341,9796.0,842.0,185.0,0.0,978.0000000000164
0.014566666666666674,9787.0,836.0,192.0,0.0,977.1851851852022
0.014950000000000008,9778.0,828.0,200.0,0.0,976.8148148148321
0.015333333333333341,9774.0,829.0,201.0,0.0,976.2962962963139
0.015716666666666674,9767.0,824.0,206.0,0.0,975.7037037037218
0.01610000000000001,9761.0,819.0,211.0,0.0,975.0370370370556
0.016483333333333343,9755.0,814.0,217.0,0.0,974.5925925926115
0.01686666666666668,9753.0,815.0,219.0,0.0,974.2222222222414
0.01725000000000001,9746.0,809.0,225.0,0.0,973.4814814815012
0.017633333333333345,9739.0,807.0,228.0,0.0,972.814814814835
0.018016666666666677,9733.0,802.0,234.0,0.0,972.4444444444649
0.018400000000000014,9725.0,797.0,240.0,0.0,971.9259259259468
0.018783333333333343,9722.0,797.0,241.0,0.0,971.3333333333546
0.019166666666666676,9718.0,795.0,244.0,0.0,970.4444444444664
0.01955000000000001,9714.0,792.0,247.0,0.0,969.9259259259483
0.019933333333333345,9710.0,789.0,250.0,0.0,969.4814814815041
0.020316666666666674,9706.0,787.0,253.0,0.0,968.814814814838
0.02070000000000001,9703.0,784.0,256.0,0.0,968.3703703703939
0.021083333333333343,9697.0,783.0,258.0,0.0,967.7777777778017
0.02146666666666668,9692.0,781.0,260.0,0.0,967.6296296296537
0.021850000000000012,9687.0,777.0,264.0,0.0,967.4074074074316
0.022233333333333345,9684.0,776.0,266.0,0.0,966.8148148148395
0.022616666666666677,9679.0,773.0,269.0,0.0,966.1481481481733
0.023000000000000013,9670.0,770.0,274.0,0.0,965.259259259285
0.023383333333333346,9665.0,767.0,278.0,0.0,964.8148148148409
0.02376666666666668,9660.0,764.0,281.0,0.0,964.3703703703968
0.024150000000000015,9650.0,755.0,290.0,0.0,963.7037037037306
0.02453333333333335,9644.0,752.0,294.0,0.0,963.0370370370645
0.024916666666666684,9640.0,749.0,297.0,0.0,962.7407407407684
0.02530000000000002,9635.0,745.0,301.0,0.0,962.2962962963243
0.02568333333333335,9632.0,743.0,303.0,0.0,961.8518518518802
0.026066666666666686,9629.0,741.0,305.0,0.0,961.333333333362
0.02645000000000002,9625.0,739.0,307.0,0.0,961.11111111114
0.026833333333333355,9619.0,737.0,310.0,0.0,960.8888888889179
0.027216666666666684,9614.0,735.0,312.0,0.0,960.7407407407699
0.02760000000000002,9607.0,731.0,316.0,0.0,960.0740740741037
0.027983333333333353,9603.0,728.0,320.0,0.0,959.6296296296596
0.02836666666666669,9602.0,727.0,321.0,0.0,959.0370370370674
0.02875000000000002,9597.0,724.0,325.0,0.0,958.3703703704012
0.029133333333333355,9592.0,720.0,329.0,0.0,958.0740740741052
0.029516666666666688,9588.0,717.0,332.0,0.0,957.555555555587
0.029900000000000024,9583.0,715.0,334.0,0.0,957.1111111111429
0.030283333333333353,9580.0,714.0,335.0,0.0,956.9629629629949
0.03066666666666669,9573.0,711.0,339.0,0.0,956.7407407407728
0.031050000000000022,9568.0,707.0,344.0,0.0,956.1481481481807
0.031433333333333355,9563.0,705.0,347.0,0.0,955.7777777778106
0.03181666666666669,9558.0,702.0,350.0,0.0,955.6296296296625
0.03220000000000003,9554.0,700.0,353.0,0.0,955.2592592592924
0.03258333333333336,9548.0,694.0,359.0,0.0,954.8888888889223
0.03296666666666669,9543.0,691.0,363.0,0.0,954.2962962963302
0.033350000000000025,9537.0,687.0,367.0,0.0,953.9259259259601
0.03373333333333336,9533.0,684.0,370.0,0.0,953.481481481516
0.03411666666666669,9529.0,683.0,372.0,0.0,952.9629629629978
0.034500000000000024,9525.0,679.0,376.0,0.0,952.2222222222576
0.03488333333333336,9518.0,676.0,379.0,0.0,952.0740740741096
0.03526666666666669,9515.0,674.0,381.0,0.0,951.7037037037395
0.03565000000000003,9505.0,669.0,387.0,0.0,951.1851851852214
0.03603333333333336,9500.0,666.0,390.0,0.0,950.9629629629993
0.036416666666666694,9495.0,662.0,394.0,0.0,950.5185185185552
0.03680000000000003,9491.0,660.0,397.0,0.0,950.0000000000371
0.03718333333333336,9486.0,656.0,401.0,0.0,949.4074074074449
0.0375666666666667,9482.0,653.0,404.0,0.0,948.8888888889268
0.03795000000000003,9477.0,651.0,407.0,0.0,948.5925925926307
0.03833333333333336,9474.0,650.0,409.0,0.0,948.0000000000385
0.0387166666666667,9473.0,650.0,409.0,0.0,948.0000000000385
0.03910000000000003,9470.0,649.0,411.0,0.0,947.4074074074464
0.03948333333333336,9465.0,644.0,416.0,0.0,946.8888888889282
0.039866666666666696,9459.0,641.0,420.0,0.0,946.2222222222621
0.04025000000000003,9452.0,639.0,422.0,0.0,946.00000000004
0.04063333333333337,9448.0,638.0,423.0,0.0,945.851851851892
0.0410166666666667,9447.0,637.0,424.0,0.0,945.3333333333738
0.04140000000000003,9437.0,631.0,430.0,0.0,945.1111111111518
0.04178333333333337,9433.0,629.0,433.0,0.0,944.7407407407817
0.0421666666666667,9424.0,625.0,438.0,0.0,944.2962962963376
0.04255000000000004,9417.0,621.0,442.0,0.0,943.9259259259675
0.042933333333333365,9414.0,620.0,444.0,0.0,943.6296296296714
0.0433166666666667,9404.0,615.0,449.0,0.0,943.1851851852273
0.04370000000000004,9402.0,615.0,449.0,0.0,942.9629629630052
0.04408333333333337,9400.0,615.0,450.0,0.0,942.4444444444871
0.044466666666666696,9396.0,613.0,452.0,0.0,942.000000000043
0.044850000000000036,9392.0,612.0,453.0,0.0,941.1111111111547
0.04523333333333337,9380.0,604.0,462.0,0.0,940.5925925926366
0.04561666666666671,9376.0,603.0,464.0,0.0,940.0740740741185
0.046000000000000034,9374.0,602.0,465.0,0.0,939.8518518518964
0.04638333333333337,9368.0,600.0,468.0,0.0,939.6296296296744
0.046766666666666706,9362.0,596.0,472.0,0.0,939.0370370370822
0.04715000000000004,9358.0,594.0,475.0,0.0,938.8148148148601
